title,company,description,required_skills,category,experience_level,date,channel,message_id
የሥራ ቦታ,ኩባንያ,"[ New ] Job by Rammis Bank 13-March 2026Req. No 25BA degree in Accounting& Finance, Management,Economics, BusinessAdministration, or other-related fields.How to Apply https://elelanjobs.com/job/business-jobs-at-rammis-bank-march-2026/Deadline : March 22, 2026",ተዛማጅ ክህሎቶች,📊 ቢዝነስ,ጀማሪ,2026-03-15,@elelanjobs,141
የሥራ ቦታ,ኩባንያ,"[ New ] Job by Rammis Bank 13-March 2026Req. No 25BA degree in Accounting& Finance, Management,Economics, BusinessAdministration, or other-related fields.How to Apply https://elelanjobs.com/job/business-jobs-at-rammis-bank-march-2026/Deadline : March 22, 2026",ተዛማጅ ክህሎቶች,📊 ቢዝነስ,ጀማሪ,2026-03-15,@elelanjobs,140
የሥራ ቦታ,ኩባንያ,"[ New ] Jobs by Adwa Dil Micro Finance Institution – 9-March 20261.CUSTOMER SERVICE OFFICER (TELLER) I2.IT SUPPORT OFFICER I3.BRANCH ACCOUNTANT I4.BRANCH MANAGER IHow to Apply https://elelanjobs.com/job/jobs-by-adwa-dil-micro-finance-institution-9-march-2026/Deadline :March 14, 2026",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-10,@elelanjobs,139
የሥራ ቦታ,ኩባንያ,"[ NGO ] Jobs by Positive Action for Development 8-March 20261.CCCM Project CoordinatorBachelor's Degree in Sociology, Management, Humanitarian Studies, Disaster Risk Management (DRM), Community Development, or related field from an accredited institution. 2.CCCM Outreach Social WorkerBA/Diploma in Social Work, Sociology, Psychology, Community Development, or related field from an accredited institution.3.Field Monitoring, Evaluation, Reporting, and Learning (MERL) OfficerBachelor's or Master's d",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-08,@elelanjobs,135
የሥራ ቦታ,ኩባንያ,"[ New ] Jobs by Dodai Manufacturing Plc 8-March 20261.Junior Assembly TechnicianBachelor's degree in Mechanical Engineering, Industrial Engineering or closely related fields or TVET graduate in relevant field2.Junior Customer Experience OfficerBachelor's degree in Marketing Management, Business, Customer Service Management, or related field.How to Apply https://elelanjobs.com/job/jobs-by-dodai-manufacturing-plc-8-march-2026/Deadline :March 17, 2026",ተዛማጅ ክህሎቶች,📌 አጠቃላይ,ጀማሪ,2026-03-08,@elelanjobs,134
የሥራ ቦታ,ኩባንያ,"[114 Fresh Graduates ] Jobs by Ethiopian Engineering Corporation November 2025Number of people required : 114BSC in civil engineering or construction managementBsc in Architecture.BSC. degree in Purchasing and Supplies Management and/or other relevant disciplines preferably such as procurement, business administration or related.How to Applyhttps://elelanjobs.com/job/business-and-engineering-jobs-by-ethiopian-engineering-corporation/Deadline : December 7, 2025",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2025-11-28,@elelanjobs,128
የሥራ ቦታ,ኩባንያ,[ 445 Fresh Graduates & Exp ] Jobs by Addis Ababa City Administration Revenue Bureau November 20251.Sales Register and Receipt Usage Control Specialist I2.Electronic Tax Filing Monitoring Specialist I3.Electronic Tax Collection and Monitoring Specialist I4.Electronic Transaction Tax Collection Monitoring Specialist I5.Education and Training Specialist I6.Library Service Specialist I7.Information Specialist I8.Data Encoder Specialist I9.Tax Base Reform Specialist I10.Construction Cost Estimator a,ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2025-11-23,@elelanjobs,127
የሥራ ቦታ,ኩባንያ,"[Fresh Graduates ] Jobs by Ethiotelecom November 2025Marketing, Business Management or Sales or Business Administration or Related field of studyElectrical/Electronic Equipment Servicing Management, Building Electrical Installation, Electrical /Electronic Technology, Mechatronics and Instrument Servicing Management, Instrument and Control Servicing, Mechatronics and machine servicing management, Industrial Electrical Machine and Drives Technology, Mechanics and Instrumentation Servicing Manageme",communication,💻 ቴክኖሎጂ,ጀማሪ,2025-11-21,@elelanjobs,125
የሥራ ቦታ,ኩባንያ,"[ New ] Jobs by Commercial bank of Ethiopia November 2025Salary: As per the Bank's Salary scaleDuty station: Under Head OfficeHow to Apply https://elelanjobs.com/job/jobs-by-commercial-bank-of-ethiopia-november-2025/Deadline : November 23, 2025",ተዛማጅ ክህሎቶች,📌 አጠቃላይ,ጀማሪ,2025-11-21,@elelanjobs,124
የሥራ ቦታ,ኩባንያ,"[ 221 Positions Fresh Graduates and Exp ] Jobs by Ethio Djibouti Railway November 2025Total Required: 221 Positions1. Team Leader, Machinery, Equipment and plant operation and administration Team2. Construction Engineer III3. Construction Engineer II4. Material Engineer II5. Senior Human Resource Development Expert6. Senior Construction Material Engineer7. Senior Materials' Laboratory Technician8. Junior Materials' Laboratory Technician9. Electro-Mechanical systems Technician10. Dump (Sino) Truc",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2025-11-21,@elelanjobs,123
የሥራ ቦታ,ኩባንያ,[ Fresh Graduates ] Jobs by Rammis Bank November 2025Educational Qualification: BA Degree in a Business-related field.Addis Ababa & Surrounding Areas:Mercato Branch (Sidamo Tera)Mercato Branch (Dubai Tera)Aderesefer Branch (Berberetera)Al-Aqsa Branch (Betel)Kolfe Branch (Atanatera)Bole Jafer Branch (Bole Michael)Bole Bulbula BranchFinfinne Branch (Flamingo)Bilal Branch (Ehil Berenda)Furi BranchRegional Branches:Halaba BranchButajira BranchWelkitie BranchWerabe BranchIf you are a recent graduate ,ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2025-11-21,@elelanjobs,122
የሥራ ቦታ,ኩባንያ,"[ New ] Jobs by Nisir Microfinance November 2025Bachelor's degree in Economics, Accounting, Business Administration, Business Information Systems, or related fields. Experience:Fresh graduates only – no prior experience requiredHow to Apply - https://elelanjobs.com/job/graduate-trainee-jobs-by-nisir-microfinance-november-2025/Deadline : November 08- 2025",ተዛማጅ ክህሎቶች,📌 አጠቃላይ,ጀማሪ,2025-11-07,@elelanjobs,120
የሥራ ቦታ,ኩባንያ,"[ New ] Jobs by Harbu Microfinance Institution November 20251: OFFICER, INTERNAL AUDITOR2: DIGITAL SERVICE OPERATION MANAGER3: SENIOR PLANNING AND MARKETING OFFICERS4: MANAGER PLANNING AND MARKETING5: MANAGER RESOURCE MOBILIZATION6: ADMINISTRATIVE AND GENERAL SERVICE OFFICER7: DIRECTOR, INFORMATION TECHNOLOGY AND DIGITAL SERVICE8: MANAGER HUMAN RESOURCE9: EXECUTIVE ASSISTANT TO THE CEO10: DIRECTOR ,HR & ADMINISTRATIONHow to Apply - https://elelanjobs.com/job/jobs-by-harbu-microfinance-institutio",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2025-11-07,@elelanjobs,119
የሥራ ቦታ,ኩባንያ,[ New ] Jobs by Oromia Bank November 2025Architectural Engineering/Civil Engineering/Construction Technology and Management or other related fields of studyHow to Apply - https://elelanjobs.com/job/jobs-by-oromia-bank-november-2025/,ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2025-11-07,@elelanjobs,118
የሥራ ቦታ,ኩባንያ,[ New ] Jobs by Global Bank Ethiopia November 2025BA/BSc in Accounting/Business Management/ Management/Computer Science or related fields.How to Apply - https://elelanjobs.com/job/jobs-by-global-bank-ethiopia-november-2025/Deadline : November 10- 2025,ተዛማጅ ክህሎቶች,📌 አጠቃላይ,ጀማሪ,2025-11-07,@elelanjobs,117
የሥራ ቦታ,ኩባንያ,"[ New ] Jobs by Kifiya Financial Technologies November 2025Fresh Graduates Bachelor's in Economics, Statistics, Data Science, Information Systems, Development Studies, or related.How to Apply - https://elelanjobs.com/job/merl-intern-by-kifiya-financial-technologies-november-2025/Deadline : November 11- 2025",ተዛማጅ ክህሎቶች,📌 አጠቃላይ,ጀማሪ,2025-11-05,@elelanjobs,116
የሥራ ቦታ,ኩባንያ,"[ New NGO ] Jobs by GOAL Ethiopia November 20251.Finance Manager - JEOPBA in Accounting, Finance and Business Administration or related field2.Project ManagerBSC in Public Health and Nursing3.Logistics, Admin and Finance OfficerBA/Diploma in Accounting or related fieldHow to Apply - https://elelanjobs.com/job/admin-and-finance-officer-jobs-by-goal-ethiopia-november-2025/Deadline : November 13- 2025",ተዛማጅ ክህሎቶች,📌 አጠቃላይ,ጀማሪ,2025-11-05,@elelanjobs,115
የሥራ ቦታ,ኩባንያ,[ New ] Jobs by Rammis Bank November 20251. Swift Officer III2. Trade Service Officer III3. Remittance Officer III4. Branch Manager5. Branch Accountant6. Senior Customer Service Officer - Cash7. Customer Service OfficerHow to Apply - https://elelanjobs.com/job/jobs-by-rammis-bank-november-2025/Deadline : November 9- 2025,ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2025-11-05,@elelanjobs,114
የሥራ ቦታ,ኩባንያ,[ New ] Jobs by HARBU ENGINEERING PLC November 20251: Office Engineer2: CONSTRUCTION FORMAN3: SITE ENGINEER4: QUANTITY SURVEYOR5: CONSTRUCTION FORMAN6: PROJECT MANAGER7: OFFICE ENGINEER8: SITE ENGINEER9: PROJECT MANAGERHow to Apply - https://elelanjobs.com/job/jobs-by-harbu-engineering-plc-november-2025/Deadline : November 07 2025,ተዛማጅ ክህሎቶች,🏗️ ኢንጂነሪንግ,ጀማሪ,2025-11-05,@elelanjobs,113
የሥራ ቦታ,freelanceethbot,"Job Title: **Secretary**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **7000 ETB Monthly**Deadline: **March 29th, 2026****Description**:**Job Title: Store Secretary / Administrative Assistant**Location: Addis Ababa,SemitWorkplace: Dako SupermarketJob SummaryDako Supermarket is looking for a responsible and organized Store Secretary **. __[view details below]__**__________________**Private Client**1 Jobs Post",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94428
የሥራ ቦታ,✅__15 Jobs Posted__________________From: afriworke,"Job Title: **Accountant**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **10000 ETB Monthly**Deadline: **March 28th, 2026****Description**:Job DescriptionWe are looking for a qualified individual with strong experience peachtree to join our team.The ideal candidate should have a good understanding of the Ethiopian taxation and revenu **. __[view details below]__**__________________**Reliable Homes Business an",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94427
የሥራ ቦታ,freelanceethbot,"Job Title: **Video Editor**Job Type: **On-site - Contractual**Work Location: **Addis Ababa, Ethiopia**Salary/Compensation: **Fixed (One-time)**Deadline: **March 28th, 2026****Description**:We are producing an **online Amharic language course for learners**. The course will include recorded lessons where an instructor teaches Amharic in English.The Video Editor will be responsible for turni **. __[view details below]__**__________________**Private Client**2 Jobs Posted__________________From: afri",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94426
የሥራ ቦታ,✅__61 Jobs Posted__________________From: afriworke,"Job Title: **Social Media Manager(Afaan Oromoo-Speaking)**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **Monthly**Deadline: **March 26th, 2026****Description**:Blue Ocean Creatives, a full-scale digital solutions agency is looking for an afaan oromoo **full-time onsite** **Social Media Manager & Host (Female)** who is passionate about content creation and commu **. __[view details below]__**________________",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94425
የሥራ ቦታ,✅__61 Jobs Posted__________________From: afriworke,"Job Title: **Digital Marketing & Social Media Manager**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **Monthly**Deadline: **March 26th, 2026****Description**:Blue Ocean Creatives, a full-scale digital solutions agency is looking for a **full-time onsite** **Social Media Manager & Host (Female)** who is passionate about content creation and community engagement **. __[view details below]__**__________________",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94424
የሥራ ቦታ,✅__61 Jobs Posted__________________From: afriworke,"Job Title: **Administrative Assistant**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **10000 ETB Monthly**Deadline: **April 2nd, 2026****Description**:Milkomi Flour Factory is seeking an organized and motivated female Office Assistant to support daily office operations. The ideal candidate will play a key role in managing files, handling contracts, **. __[view details below]__**__________________**Blue Pixel",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94423
የሥራ ቦታ,✅__12 Jobs Posted__________________From: afriworke,"Job Title: **Graphic Designer & Video Editor**Job Type: **Hybrid - Part-time**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Male**Salary/Compensation: **Monthly**Deadline: **March 28th, 2026****Description**:**Golden Family Real Estate** is looking for a highly creative and talented Graphic Designer & Video Editor to join our team. This role combines video editing, and graphic design, requiring someone wh **. __[view details below]__**__________________**Golden Family Real Estate ",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94422
የሥራ ቦታ,✅__3 Jobs Posted__________________From: afriworket,"Job Title: **Graphics Designer & Product Content developer**Job Type: **Remote - Freelance**Work Location: **from Anywhere/remote**Salary/Compensation: **Monthly**Deadline: **March 30th, 2026****Description**:We are seeking a highly creative and versatile **Graphic Designer and Product Content Developer** to join our dynamic team. In this role, you will be the architect of our visual identity and a key driver **. __[view details below]__**__________________**CAPITAL X TRADING PLC**__Verified Com",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94421
የሥራ ቦታ,✅__2 Jobs Posted__________________From: afriworket,"Job Title: **Digital Marketing Manager**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Salary/Compensation: **20000 ETB Monthly**Deadline: **March 30th, 2026****Description**:Are you a strategic thinker with a passion for storytelling and data? At **CAPITALX**, we are looking for a dynamic **Digital Marketing Manager** to lead our online presence and drive our brand into its next **. __[view details below]__**__________________**CAPITAL X TRADING PLC**__Veri",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94420
የሥራ ቦታ,✅__14 Jobs Posted__________________From: afriworke,"Job Title: **Real estate sales consultant**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Salary/Compensation: **Monthly**Deadline: **March 28th, 2026****Description**:አስቸኳይ የስራ ማስታወቂያ!የስራው ዝርዝር:- ድርጅታችን ሪሊያብል ሆምስ በሪልእስቴት ሽያጭ ዘርፍ የሽያጭ ሰራተኞችን አወዳድሮ መቅጥር ይፈልጋል.- በማህበራዊ ሚዲያ ላይ በደንብ መስራት የሚችል/የምትችል እና ስራው በሚፈልገው ክሬቲቭ የሶሻል ሚድያ ኮንቴንት ማዘጋጀት የሚችል/የምትችል- ጥሩ የመግባባት ችሎታ ያለ **. __[view details below]__**__________________**Reliable Homes Business and Marketing**__Verifi",sales,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94419
የሥራ ቦታ,✅__1 Jobs Posted__________________From: afriworket,"Job Title: **Junior Accountant**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **Monthly**Deadline: **March 29th, 2026****Description**:we are seeking a detail-oriented and motivated Junior Accountant to support the financial team in maintaining accurate financial records and ensuring smooth day-to-day accounting operations. The role **. __[view details below]__**__________________**Hulucare Dermatology and A",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94418
የሥራ ቦታ,freelanceethbot,"Job Title: **Senior Full Stack Developer**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Salary/Compensation: **Monthly**Deadline: **April 2nd, 2026****Description**:Shirshir Business Group PLC (SBG) seeks a Senior Full Stack System Developer to design, build, and deploy complex web applications. This role manages both front-end and back-end logic, ensuring code q **. __[view details below]__**__________________**Private Client**1 Jobs Posted________________",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94417
የሥራ ቦታ,✅__3 Jobs Posted__________________From: afriworket,"Job Title: **structural darfts peron**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Salary/Compensation: **Monthly**Deadline: **April 2nd, 2026****Description**:we are looking for a skilled and detail -oriented structural drafts person to join our team. the ideal candidate must have a minimum of 3 years experience in preparing detail structural drawing and pl **. __[view details below]__**__________________**meron fikremariam engineers consulting one member",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94416
የሥራ ቦታ,name: Nimrod Consultancy(powered by Nimrod Network,"Job Title: **Secretary**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **9981 ETB Monthly**Deadline: **March 30th, 2026****Description**:Company name: Nimrod Consultancy(powered by Nimrod Network and importer PLC)We are a growing travel consultancy company looking for a smart, energetic, and confident Office Secretary to join our team **. __[view details below]__**__________________**Nimrod Network and Import",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94415
የሥራ ቦታ,freelanceethbot,"Job Title: **Saleswoman**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **Monthly**Deadline: **March 24th, 2026****Description**:**Description:**We are seeking indoor saleswoman, who's capable of the followingResponsibilities- Contact customers and prospects to introduce and promote the company's products or services- Underst **. __[view details below]__**__________________**Private Client**4 Jobs Posted_____",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94414
የሥራ ቦታ,name = Nimrod Consultancy(powered by Nimrod Networ,"- - - - - - - - CLOSED - - - - - - - -Job Title: **Secretary**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **9871 ETB Monthly**Deadline: **March 30th, 2026****Description**:Job DescriptionCompany name = Nimrod Consultancy(powered by Nimrod Network and importer PLC)We are a growing travel consultancy company looking for a smart, energetic, and confident Office Secretary **. __[view details below]__**________",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94413
የሥራ ቦታ,✅__572 Jobs Posted__________________From: afriwork,"Job Title: **Customer Sucess Intern**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Salary/Compensation: **Monthly**Deadline: **April 2nd, 2026****Description**:**Job Description**Afriwork is currently seeking a highly motivated Customer Sucess intern to join our dynamic team.**Main duties and Responsibilities**Resolving customer issues and concerns efficiently an **. __[view details below]__**__________________**Afriwork Recruitment**__Verified Company ✅__5",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94412
የሥራ ቦታ,✅__1 Jobs Posted__________________From: afriworket,"Job Title: **Architectural Model Maker**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Salary/Compensation: **Monthly**Deadline: **March 31st, 2026****Description**:ROHA Interior and Architect PLC are seeking a skilled **Architectural Model Maker** to produce precise and high-quality physical architectural models. The role involves interpreting drawings, preparing mo **. __[view details below]__**__________________**Roha Interior and Architects PLC.**__Verif",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94411
የሥራ ቦታ,✅__40 Jobs Posted__________________From: afriworke,"Job Title: **Procurement & Supplies Coordination Manager**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Salary/Compensation: **Monthly**Deadline: **April 2nd, 2026****Description**:**Elmi Olindo Contractors** **PLC** is seeking a highly organized and experienced Procurement & Supplies Coordination Manager to lead and coordinate procurement and material supply activities across our c **. __[view details below]__**__________________**Elmi Olindo Contractors P",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94410
የሥራ ቦታ,✅__22 Jobs Posted__________________From: afriworke,"Job Title: **ሁለገብ ባለሙያ**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Male**Salary/Compensation: **Monthly**Deadline: **April 2nd, 2026****Description**:ድርጅታችን በማስታወቂያ ስራዎች ዘርፍ (ላይት ቦክስ፣ ስቲከር፣ ሳይኔጅ እና ተመሳሳይ ስራዎች) ላይ ለመስራት ብቁ የሆነ፣ ታታሪ እና በሙያው ለማደግ ፍላጐት ያለው ባለሙያ እንፈልጋለን።የስራ ሀላፊነቶች:• የማስታወቂያ አይነቶችን (ላይት ቦክስ፣ ስቲከር፣ ሳይኔጅ ወዘተ) መግጠም፣ መጫንና መጠገን• በቡድን ጋር በመ **. __[view details below]__**__________________**Gratitude Trading Plc**__Verified Compa",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94409
የሥራ ቦታ,freelanceethbot,"Job Title: **የሽያጭ ሰራተኛ**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **Monthly**Deadline: **April 1st, 2026****Description**:ድርጅታችን Crystal Glass furnishing ሰሚት 72, 72 ፕላዛ ለይ ላለው ሱቃችን የሽያጭ ሰራተኛ (Sales) ለመቅጠር ይፈልጋል - ስራዋን ወዳው እና አክብራ መስራት የምትችል - የማሳመን ችሎታ ያላት - የራሷን እና የስራ ቦታዋን በንጽህና መያዝ የምትችልNote - ስራው ኮሚሽን **. __[view details below]__**__________________**Private Client**1 Jobs Posted__________________Fro",sales,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94408
የሥራ ቦታ,of goods - Maintain accurate stock records (manual,"Job Title: **Storekeeper**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **Monthly**Deadline: **March 28th, 2026****Description**:**Key Responsibilities** - Receive, inspect, and record incoming materials and supplies - Ensure proper storage and organization of goods - Maintain accurate stock records (manual or system- **. __[view details below]__**__________________**FICOM BUSINESS PLC**__Verified Company ✅_",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94407
የሥራ ቦታ,✅__571 Jobs Posted__________________From: afriwork,"Job Title: **Accountant**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **Monthly**Deadline: **April 2nd, 2026****Description**:We are seeking a detail-oriented and motivated **Junior Accountant** to support the finance team in maintaining accurate financial records and ensuring smooth day-to-day accounting operations. This role i **. __[view details below]__**__________________**Afriwork Recruitment**__Verif",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94406
የሥራ ቦታ,freelanceethbot,"Job Title: **ልብስ ሰፊ**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **Monthly**Deadline: **April 2nd, 2026****Description**:ልብስ ማጥበብ እና መስፋት የስራ ልምድ ያላት**ቦታ ጐተራ ኮንዶሚኒየም****ለስራ ቦታችን ቅርብ የሆነች ቢሆን ይመረጣል**ደሞዝ 10,000Phone no: 0912162509/0944254546__________________**Private Client**9 Jobs Posted__________________From: afriworket.com | @freelanceethbot | @freelance_ethio | @afriworkamharic",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94405
የሥራ ቦታ,✅__3 Jobs Posted__________________From: afriworket,"Job Title: **Restaurant manager**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Salary/Compensation: **20000 ETB Monthly**Deadline: **March 31st, 2026****Description**:We are looking for an experienced and responsible **Restaurant Manager** to oversee daily operations, lead our team, and drive sales growth.Key Responsibilities: - Manage daily restaurant operations **. __[view details below]__**__________________**Isat burger**__Verified Company ✅__3 Jobs Pos",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94404
የሥራ ቦታ,ProfileSun Optical Technologies and Sun Optics Opt,"Job Title: **Junior Sales Person**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **Monthly**Deadline: **March 28th, 2026****Description**:Company ProfileSun Optical Technologies and Sun Optics Optometry Eye Clinic are recognized as pioneers and leading providers of premium eyewear products and professional eye care services in Ethiopia **. __[view details below]__**__________________**MENAB TRADING PLC**__Ver",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94403
የሥራ ቦታ,✅__2 Jobs Posted__________________From: afriworket,"Job Title: **Sales/Ticket Agents and Visa Processor for IATA agency**Job Type: **Hybrid - Permanent (Full-time)**Work Location: **Others, Ethiopia**Applicants Needed: **Female**Salary/Compensation: **Monthly**Deadline: **April 14th, 2026****Description**:**Sales or Ticket Agents and Visa Processor for IATA agency**We are an IATA-accredited tour and travel agent. **Role and Responsibilities:**- Process ticket booking and reservations using the Galileo GDS s **. __[view details below]__**_________",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94402
የሥራ ቦታ,freelanceethbot,"Job Title: **Project Manager (Construction)**Job Type: **On-site - Contractual**Work Location: **Addis Ababa, Ethiopia**Salary/Compensation: **Monthly**Deadline: **March 26th, 2026****Description**:**Job Summary**TPM Trading PLC is seeking a qualified and experienced **Project Manager** to lead building construction projects. The ideal candidate must have strong experience in **finishing works and MEP sy** **. __[view details below]__**__________________**Private Client**5 Jobs Posted___________",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-19,@freelance_ethio,94401
የሥራ ቦታ,✅__12 Jobs Posted__________________From: afriworke,"Job Title: **Senior Accountant**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Salary/Compensation: **Monthly**Deadline: **March 26th, 2026****Description**:Yegna Trading PLC is looking for a highly skilled and experienced Senior Accountant to join our finance team. The ideal candidate will be responsible for overseeing financial records, preparing accura **. __[view details below]__**__________________**Yegna Trading**__Verified Company ✅__12 Jobs Posted___",ተዛማጅ ክህሎቶች,💻 ቴክኖሎጂ,ጀማሪ,2026-03-18,@freelance_ethio,94400
የሥራ ቦታ,✅__63 Jobs Posted__________________From: afriworke,"Job Title: **UI/UX Designer**Job Type: **On-site - Permanent (Full-time)**Work Location: **Addis Ababa, Ethiopia**Salary/Compensation: **Monthly**Deadline: **April 1st, 2026****Description**:**Roles and Responsibilities **● Lead the full UX/UI design cycle for digital products (research, wireframing, prototyping, high-fidelity UI, and design systems). ● Design and produce marketing and bran **. __[view details below]__**__________________**Blih Marketing and Communications plc**__Verified Compan",communication,💻 ቴክኖሎጂ,ጀማሪ,2026-03-18,@freelance_ethio,94399
